source,time_s,time_ns,action,controller_state
xbox,1681425852,628729581,0,1
source,time_s,time_ns,action,controller_state
xbox,1681425852,728735208,0,1
source,time_s,time_ns,action,controller_state
xbox,1681425852,828897714,0,1
source,time_s,time_ns,action,controller_state
xbox,1681425852,928703546,3,1
source,time_s,time_ns,action,controller_state
xbox,1681425853,764089822,0,1
source,time_s,time_ns,action,controller_state
xbox,1681425853,864196300,6,1
source,time_s,time_ns,action,controller_state
xbox,1681425853,964215755,6,1
source,time_s,time_ns,action,controller_state
xbox,1681425854,134172439,6,1
source,time_s,time_ns,action,controller_state
xbox,1681425854,168270587,6,1
source,time_s,time_ns,action,controller_state
xbox,1681425854,264238357,6,1
source,time_s,time_ns,action,controller_state
xbox,1681425854,364200353,6,1
source,time_s,time_ns,action,controller_state
xbox,1681425854,464230298,6,1
source,time_s,time_ns,action,controller_state
xbox,1681425854,564275741,6,1
source,time_s,time_ns,action,controller_state
xbox,1681425854,664242506,6,1
source,time_s,time_ns,action,controller_state
xbox,1681425854,764185667,0,1
source,time_s,time_ns,action,controller_state
xbox,1681425854,864238023,0,1
source,time_s,time_ns,action,controller_state
xbox,1681425854,964218854,0,1
source,time_s,time_ns,action,controller_state
xbox,1681425855,64222097,0,1
source,time_s,time_ns,action,controller_state
xbox,1681425855,164237976,0,1
source,time_s,time_ns,action,controller_state
xbox,1681425855,264289855,0,1
source,time_s,time_ns,action,controller_state
xbox,1681425855,364204645,0,1
source,time_s,time_ns,action,controller_state
xbox,1681425855,464241981,0,1
source,time_s,time_ns,action,controller_state
xbox,1681425855,564208984,0,1
source,time_s,time_ns,action,controller_state
xbox,1681425855,664268016,0,1
source,time_s,time_ns,action,controller_state
xbox,1681425855,764199733,0,1
source,time_s,time_ns,action,controller_state
xbox,1681425855,864218473,0,1
source,time_s,time_ns,action,controller_state
xbox,1681425855,964197635,0,1
source,time_s,time_ns,action,controller_state
xbox,1681425856,64227104,0,1
source,time_s,time_ns,action,controller_state
xbox,1681425856,164240121,0,1
source,time_s,time_ns,action,controller_state
xbox,1681425856,264176368,0,1
source,time_s,time_ns,action,controller_state
xbox,1681425856,364182949,0,1
source,time_s,time_ns,action,controller_state
xbox,1681425856,464236974,0,1
source,time_s,time_ns,action,controller_state
xbox,1681425856,564210176,0,1
source,time_s,time_ns,action,controller_state
xbox,1681425856,664376735,0,1
source,time_s,time_ns,action,controller_state
xbox,1681425856,764266729,0,1
source,time_s,time_ns,action,controller_state
xbox,1681425856,864247322,0,1
source,time_s,time_ns,action,controller_state
xbox,1681425856,964222908,0,1
source,time_s,time_ns,action,controller_state
xbox,1681425857,64224481,0,1
source,time_s,time_ns,action,controller_state
xbox,1681425857,164195060,0,1
source,time_s,time_ns,action,controller_state
xbox,1681425857,264239549,0,1
source,time_s,time_ns,action,controller_state
xbox,1681425857,364248275,0,1
source,time_s,time_ns,action,controller_state
xbox,1681425857,464251756,0,1
source,time_s,time_ns,action,controller_state
xbox,1681425857,564184427,0,1
source,time_s,time_ns,action,controller_state
xbox,1681425857,664236068,0,1
source,time_s,time_ns,action,controller_state
xbox,1681425857,764225006,0,1
source,time_s,time_ns,action,controller_state
xbox,1681425857,864247322,0,1
source,time_s,time_ns,action,controller_state
xbox,1681425857,964172363,0,1
source,time_s,time_ns,action,controller_state
xbox,1681425858,64246177,0,1
source,time_s,time_ns,action,controller_state
xbox,1681425858,164193630,0,1
source,time_s,time_ns,action,controller_state
xbox,1681425858,264201879,0,1
source,time_s,time_ns,action,controller_state
xbox,1681425858,364209890,0,1
source,time_s,time_ns,action,controller_state
xbox,1681425858,464274406,0,1
source,time_s,time_ns,action,controller_state
xbox,1681425858,564177513,0,1
source,time_s,time_ns,action,controller_state
xbox,1681425858,664264440,0,1
source,time_s,time_ns,action,controller_state
xbox,1681425858,764203786,0,1
source,time_s,time_ns,action,controller_state
xbox,1681425858,864202737,0,1
source,time_s,time_ns,action,controller_state
xbox,1681425858,964203119,0,1
source,time_s,time_ns,action,controller_state
xbox,1681425859,64221382,0,1
source,time_s,time_ns,action,controller_state
xbox,1681425859,164222717,0,1
source,time_s,time_ns,action,controller_state
xbox,1681425859,264304161,0,1
source,time_s,time_ns,action,controller_state
xbox,1681425859,364223957,0,1
source,time_s,time_ns,action,controller_state
xbox,1681425859,464205265,0,1
source,msg,time_s,time_ns
xbox,change mode,1681425859,564172744
source,time_s,time_ns,action,controller_state
xbox,1681425859,664214134,0,0
source,time_s,time_ns,action,controller_state
xbox,1681425859,764217376,0,0
source,time_s,time_ns,action,controller_state
xbox,1681425859,864226818,0,0
source,time_s,time_ns,action,controller_state
xbox,1681425859,964243888,0,0
source,time_s,time_ns,action,controller_state
xbox,1681425860,64196586,0,0
source,time_s,time_ns,action,controller_state
xbox,1681425860,164265632,0,0
source,time_s,time_ns,action,controller_state
xbox,1681425860,264279842,0,0
source,time_s,time_ns,action,controller_state
xbox,1681425860,364226818,0,0
source,time_s,time_ns,action,controller_state
xbox,1681425860,464231252,0,0
source,time_s,time_ns,action,controller_state
xbox,1681425860,564206123,0,0
source,time_s,time_ns,action,controller_state
xbox,1681425860,664260387,0,0
source,time_s,time_ns,action,controller_state
xbox,1681425860,764215946,0,0
source,time_s,time_ns,action,controller_state
xbox,1681425860,864387512,0,0
source,time_s,time_ns,action,controller_state
xbox,1681425860,964220762,0,0
source,time_s,time_ns,action,controller_state
xbox,1681425861,64239978,0,0
source,time_s,time_ns,action,controller_state
xbox,1681425861,164218187,0,0
source,time_s,time_ns,action,controller_state
xbox,1681425861,264226913,0,0
source,time_s,time_ns,action,controller_state
xbox,1681425861,364250659,4,0
source,time_s,time_ns,action,controller_state
xbox,1681425861,464187145,4,0
source,time_s,time_ns,action,controller_state
xbox,1681425861,564243793,4,0
source,time_s,time_ns,action,controller_state
xbox,1681425862,64055204,4,0
source,time_s,time_ns,action,controller_state
xbox,1681425862,164186477,4,0
source,time_s,time_ns,action,controller_state
xbox,1681425862,264185667,4,0
source,time_s,time_ns,action,controller_state
xbox,1681425862,667664051,4,0
source,time_s,time_ns,action,controller_state
xbox,1681425862,857322454,4,0
source,time_s,time_ns,action,controller_state
xbox,1681425863,251835346,4,0
source,time_s,time_ns,action,controller_state
xbox,1681425863,417074441,4,0
source,time_s,time_ns,action,controller_state
xbox,1681425863,740690708,4,0
source,time_s,time_ns,action,controller_state
xbox,1681425864,269836902,4,0
source,time_s,time_ns,action,controller_state
xbox,1681425864,427316427,4,0
source,time_s,time_ns,action,controller_state
xbox,1681425864,798929452,4,0
source,time_s,time_ns,action,controller_state
xbox,1681425865,404456615,4,0
source,time_s,time_ns,action,controller_state
xbox,1681425865,504596948,4,0
source,time_s,time_ns,action,controller_state
xbox,1681425865,604613780,4,0
source,time_s,time_ns,action,controller_state
xbox,1681425865,938637256,4,0
source,time_s,time_ns,action,controller_state
xbox,1681425866,78064203,4,0
source,time_s,time_ns,action,controller_state
xbox,1681425866,138754606,4,0
source,time_s,time_ns,action,controller_state
xbox,1681425866,505462884,4,0
source,time_s,time_ns,action,controller_state
xbox,1681425866,673703670,4,0
source,time_s,time_ns,action,controller_state
xbox,1681425867,16569614,4,0
source,time_s,time_ns,action,controller_state
xbox,1681425867,538303852,4,0
source,time_s,time_ns,action,controller_state
xbox,1681425867,638444900,4,0
source,time_s,time_ns,action,controller_state
xbox,1681425867,738477706,4,0
source,time_s,time_ns,action,controller_state
xbox,1681425868,114062786,4,0
source,time_s,time_ns,action,controller_state
xbox,1681425868,267400741,4,0
source,time_s,time_ns,action,controller_state
xbox,1681425868,689002037,4,0
source,time_s,time_ns,action,controller_state
xbox,1681425868,789135932,4,0
source,time_s,time_ns,action,controller_state
xbox,1681425868,889215230,4,0
source,time_s,time_ns,action,controller_state
xbox,1681425869,272429943,4,0
source,time_s,time_ns,action,controller_state
xbox,1681425869,472803115,4,0
source,time_s,time_ns,action,controller_state
xbox,1681425869,825682640,4,0
source,time_s,time_ns,action,controller_state
xbox,1681425870,415699481,0,0
source,time_s,time_ns,action,controller_state
xbox,1681425870,515736818,0,0
source,time_s,time_ns,action,controller_state
xbox,1681425870,615742683,0,0
source,time_s,time_ns,action,controller_state
xbox,1681425870,715736865,0,0
source,time_s,time_ns,action,controller_state
xbox,1681425870,815747022,3,0
source,time_s,time_ns,action,controller_state
xbox,1681425870,915714263,2,0
source,time_s,time_ns,action,controller_state
xbox,1681425872,133758544,4,0
source,time_s,time_ns,action,controller_state
xbox,1681425872,652197360,4,0
source,time_s,time_ns,action,controller_state
xbox,1681425872,755837917,4,0
source,time_s,time_ns,action,controller_state
xbox,1681425872,852186441,4,0
source,time_s,time_ns,action,controller_state
xbox,1681425873,163509607,4,0
source,time_s,time_ns,action,controller_state
xbox,1681425873,749884605,4,0
source,time_s,time_ns,action,controller_state
xbox,1681425873,850017309,4,0
source,time_s,time_ns,action,controller_state
xbox,1681425873,950026750,4,0
source,time_s,time_ns,action,controller_state
xbox,1681425874,320019721,4,0
source,time_s,time_ns,action,controller_state
xbox,1681425874,489488124,4,0
source,time_s,time_ns,action,controller_state
xbox,1681425874,825123548,4,0
source,time_s,time_ns,action,controller_state
xbox,1681425875,248860597,4,0
source,time_s,time_ns,action,controller_state
xbox,1681425875,371643304,4,0
source,time_s,time_ns,action,controller_state
xbox,1681425875,448901414,4,0
source,time_s,time_ns,action,controller_state
xbox,1681425875,809212923,4,0
source,time_s,time_ns,action,controller_state
xbox,1681425875,977809190,4,0
source,time_s,time_ns,action,controller_state
xbox,1681425876,406727075,4,0
source,time_s,time_ns,action,controller_state
xbox,1681425876,506833314,4,0
source,time_s,time_ns,action,controller_state
xbox,1681425876,606834411,4,0
source,time_s,time_ns,action,controller_state
xbox,1681425877,25588989,4,0
source,time_s,time_ns,action,controller_state
xbox,1681425877,125734806,4,0
source,time_s,time_ns,action,controller_state
xbox,1681425877,225728034,4,0
source,time_s,time_ns,action,controller_state
xbox,1681425877,627621173,4,0
source,time_s,time_ns,action,controller_state
xbox,1681425877,827046871,4,0
source,time_s,time_ns,action,controller_state
xbox,1681425878,228777170,4,0
source,time_s,time_ns,action,controller_state
xbox,1681425878,390978336,4,0
source,time_s,time_ns,action,controller_state
xbox,1681425878,755417108,4,0
source,time_s,time_ns,action,controller_state
xbox,1681425878,928727149,4,0
source,time_s,time_ns,action,controller_state
xbox,1681425879,305855274,4,0
source,time_s,time_ns,action,controller_state
xbox,1681425879,428617000,4,0
source,time_s,time_ns,action,controller_state
xbox,1681425879,845741510,4,0
source,time_s,time_ns,action,controller_state
xbox,1681425879,959317445,4,0
source,time_s,time_ns,action,controller_state
xbox,1681425880,435738325,4,0
source,time_s,time_ns,action,controller_state
xbox,1681425880,568296909,4,0
source,time_s,time_ns,action,controller_state
xbox,1681425880,635823726,4,0
source,time_s,time_ns,action,controller_state
xbox,1681425881,29462099,4,0
source,time_s,time_ns,action,controller_state
xbox,1681425881,129513025,4,0
source,time_s,time_ns,action,controller_state
xbox,1681425881,229523897,4,0
source,time_s,time_ns,action,controller_state
xbox,1681425881,636365890,4,0
source,time_s,time_ns,action,controller_state
xbox,1681425881,747506856,4,0
source,time_s,time_ns,action,controller_state
xbox,1681425881,836519479,4,0
source,time_s,time_ns,action,controller_state
xbox,1681425882,197901010,0,0
source,time_s,time_ns,action,controller_state
xbox,1681425882,298031806,0,0
source,time_s,time_ns,action,controller_state
xbox,1681425882,397959947,0,0
source,time_s,time_ns,action,controller_state
xbox,1681425882,498017311,0,0
source,time_s,time_ns,action,controller_state
xbox,1681425882,597953319,0,0
source,time_s,time_ns,action,controller_state
xbox,1681425882,697974443,0,0
source,time_s,time_ns,action,controller_state
xbox,1681425882,797996044,0,0
source,time_s,time_ns,action,controller_state
xbox,1681425882,897976398,4,0
source,time_s,time_ns,action,controller_state
xbox,1681425882,997951030,4,0
source,time_s,time_ns,action,controller_state
xbox,1681425883,97936391,4,0
source,time_s,time_ns,action,controller_state
xbox,1681425883,436736822,0,0
source,time_s,time_ns,action,controller_state
xbox,1681425883,536840438,0,0
source,time_s,time_ns,action,controller_state
xbox,1681425883,636826276,0,0
source,time_s,time_ns,action,controller_state
xbox,1681425883,736887454,0,0
source,time_s,time_ns,action,controller_state
xbox,1681425883,836866378,0,0
source,time_s,time_ns,action,controller_state
xbox,1681425883,936931610,0,0
source,time_s,time_ns,action,controller_state
xbox,1681425884,36839246,0,0
source,time_s,time_ns,action,controller_state
xbox,1681425884,136899948,0,0
source,msg,time_s,time_ns
xbox,change mode,1681425884,236824274
source,msg,time_s,time_ns
xbox,change mode,1681425884,336832284
source,time_s,time_ns,action,controller_state
xbox,1681425884,436864137,0,0
source,time_s,time_ns,action,controller_state
xbox,1681425884,536856651,0,0
source,time_s,time_ns,action,controller_state
xbox,1681425884,636863470,0,0
source,time_s,time_ns,action,controller_state
xbox,1681425884,736836433,0,0
source,time_s,time_ns,action,controller_state
xbox,1681425884,836820840,0,0
source,time_s,time_ns,action,controller_state
xbox,1681425884,936860561,0,0
source,time_s,time_ns,action,controller_state
xbox,1681425885,36815166,0,0
source,time_s,time_ns,action,controller_state
xbox,1681425885,136849880,0,0
source,time_s,time_ns,action,controller_state
xbox,1681425885,236799955,0,0
source,time_s,time_ns,action,controller_state
xbox,1681425885,336959123,0,0
source,time_s,time_ns,action,controller_state
xbox,1681425885,436855077,0,0
source,time_s,time_ns,action,controller_state
xbox,1681425885,536870956,0,0
source,time_s,time_ns,action,controller_state
xbox,1681425885,636838197,0,0
source,time_s,time_ns,action,controller_state
xbox,1681425885,736838579,0,0
source,time_s,time_ns,action,controller_state
xbox,1681425885,836837053,0,0
source,time_s,time_ns,action,controller_state
xbox,1681425885,936895370,0,0
source,time_s,time_ns,action,controller_state
xbox,1681425886,36836862,0,0
source,time_s,time_ns,action,controller_state
xbox,1681425886,136820554,0,0
source,time_s,time_ns,action,controller_state
xbox,1681425886,236836671,0,0
source,time_s,time_ns,action,controller_state
xbox,1681425886,336790323,0,0
source,time_s,time_ns,action,controller_state
xbox,1681425886,436823606,0,0
source,time_s,time_ns,action,controller_state
xbox,1681425886,536831140,0,0
source,time_s,time_ns,action,controller_state
xbox,1681425886,636882781,0,0
source,time_s,time_ns,action,controller_state
xbox,1681425886,736864566,0,0
source,time_s,time_ns,action,controller_state
xbox,1681425886,836879253,0,0
source,time_s,time_ns,action,controller_state
xbox,1681425886,936859846,0,0
source,time_s,time_ns,action,controller_state
xbox,1681425887,36811590,0,0
source,time_s,time_ns,action,controller_state
xbox,1681425887,136909008,0,0
source,time_s,time_ns,action,controller_state
xbox,1681425887,236816167,0,0
source,time_s,time_ns,action,controller_state
xbox,1681425887,336861133,0,0
source,time_s,time_ns,action,controller_state
xbox,1681425887,436806440,0,0
source,time_s,time_ns,action,controller_state
xbox,1681425887,536871194,0,0
source,time_s,time_ns,action,controller_state
xbox,1681425887,636842012,0,0
source,time_s,time_ns,action,controller_state
xbox,1681425887,736839056,0,0
source,time_s,time_ns,action,controller_state
xbox,1681425887,837191343,0,0
source,time_s,time_ns,action,controller_state
xbox,1681425887,936872482,0,0
source,time_s,time_ns,action,controller_state
xbox,1681425888,36834478,0,0
source,time_s,time_ns,action,controller_state
xbox,1681425888,136896848,0,0
source,time_s,time_ns,action,controller_state
xbox,1681425888,236781120,0,0
source,time_s,time_ns,action,controller_state
xbox,1681425888,336875677,0,0
source,time_s,time_ns,action,controller_state
xbox,1681425888,436821460,0,0
source,time_s,time_ns,action,controller_state
xbox,1681425888,536934375,0,0
source,time_s,time_ns,action,controller_state
xbox,1681425888,636813879,0,0
source,time_s,time_ns,action,controller_state
xbox,1681425888,736943244,0,0
source,time_s,time_ns,action,controller_state
xbox,1681425888,836827039,0,0
source,time_s,time_ns,action,controller_state
xbox,1681425888,936826229,0,0
source,time_s,time_ns,action,controller_state
xbox,1681425889,36830663,0,0
source,time_s,time_ns,action,controller_state
xbox,1681425889,136828422,0,0
source,time_s,time_ns,action,controller_state
xbox,1681425889,236816406,0,0
source,time_s,time_ns,action,controller_state
xbox,1681425889,336837530,0,0
source,time_s,time_ns,action,controller_state
xbox,1681425889,436801195,0,0
source,time_s,time_ns,action,controller_state
xbox,1681425889,536839485,0,0
source,time_s,time_ns,action,controller_state
xbox,1681425889,636937379,0,0
source,time_s,time_ns,action,controller_state
xbox,1681425889,736878395,0,0
source,time_s,time_ns,action,controller_state
xbox,1681425889,836946249,0,0
source,time_s,time_ns,action,controller_state
xbox,1681425889,936827182,0,0
source,time_s,time_ns,action,controller_state
xbox,1681425890,36874055,0,0
source,time_s,time_ns,action,controller_state
xbox,1681425890,136845827,0,0
source,time_s,time_ns,action,controller_state
xbox,1681425890,236861944,0,0
source,time_s,time_ns,action,controller_state
xbox,1681425890,336804866,0,0
source,time_s,time_ns,action,controller_state
xbox,1681425890,436822891,0,0
source,time_s,time_ns,action,controller_state
xbox,1681425890,536817073,0,0
source,time_s,time_ns,action,controller_state
xbox,1681425890,636910915,0,0
source,time_s,time_ns,action,controller_state
xbox,1681425890,736834287,0,0
source,time_s,time_ns,action,controller_state
xbox,1681425890,836832046,0,0
source,time_s,time_ns,action,controller_state
xbox,1681425890,936844587,0,0
source,time_s,time_ns,action,controller_state
xbox,1681425891,36845207,0,0
source,time_s,time_ns,action,controller_state
xbox,1681425891,136830806,0,0
source,time_s,time_ns,action,controller_state
xbox,1681425891,236940145,0,0
source,time_s,time_ns,action,controller_state
xbox,1681425891,336874008,0,0
source,time_s,time_ns,action,controller_state
xbox,1681425891,436817169,0,0
source,time_s,time_ns,action,controller_state
xbox,1681425891,536817073,0,0
source,time_s,time_ns,action,controller_state
xbox,1681425891,636893510,0,0
source,time_s,time_ns,action,controller_state
xbox,1681425891,736830711,0,0
source,msg,time_s,time_ns
xbox,change mode,1681425891,836837291
source,msg,time_s,time_ns
xbox,change mode,1681425891,936834812
source,msg,time_s,time_ns
xbox,change mode,1681425892,36847591
source,time_s,time_ns,action,controller_state
xbox,1681425892,136875152,0,1
source,time_s,time_ns,action,controller_state
xbox,1681425892,236900329,0,1
source,time_s,time_ns,action,controller_state
xbox,1681425892,336814165,2,1
source,time_s,time_ns,action,controller_state
xbox,1681425892,915230512,2,1
source,time_s,time_ns,action,controller_state
xbox,1681425893,135631561,2,1
source,time_s,time_ns,action,controller_state
xbox,1681425893,329525947,2,1
source,time_s,time_ns,action,controller_state
xbox,1681425893,536873579,2,1
source,time_s,time_ns,action,controller_state
xbox,1681425893,738320589,2,1
source,time_s,time_ns,action,controller_state
xbox,1681425893,939762115,2,1
source,time_s,time_ns,action,controller_state
xbox,1681425894,100150585,2,1
source,time_s,time_ns,action,controller_state
xbox,1681425894,337529659,2,1
source,time_s,time_ns,action,controller_state
xbox,1681425894,563462972,2,1
source,time_s,time_ns,action,controller_state
xbox,1681425894,880036830,2,1
source,time_s,time_ns,action,controller_state
xbox,1681425895,133172988,2,1
source,time_s,time_ns,action,controller_state
xbox,1681425895,287988185,2,1
source,time_s,time_ns,action,controller_state
xbox,1681425895,476434707,0,1
source,time_s,time_ns,action,controller_state
xbox,1681425895,536084413,0,1
source,time_s,time_ns,action,controller_state
xbox,1681425895,613547563,0,1
source,time_s,time_ns,action,controller_state
xbox,1681425895,721569061,0,1
source,time_s,time_ns,action,controller_state
xbox,1681425895,802987337,2,1
source,time_s,time_ns,action,controller_state
xbox,1681425896,342497348,2,1
source,time_s,time_ns,action,controller_state
xbox,1681425896,518867731,2,1
source,time_s,time_ns,action,controller_state
xbox,1681425896,763628244,2,1
source,time_s,time_ns,action,controller_state
xbox,1681425896,919152498,2,1
source,time_s,time_ns,action,controller_state
xbox,1681425897,75144529,2,1
source,time_s,time_ns,action,controller_state
xbox,1681425897,246458053,2,1
source,time_s,time_ns,action,controller_state
xbox,1681425897,405183076,2,1
source,time_s,time_ns,action,controller_state
xbox,1681425897,565187692,2,1
source,time_s,time_ns,action,controller_state
xbox,1681425897,727303266,2,1
source,time_s,time_ns,action,controller_state
xbox,1681425897,883793115,2,1
source,time_s,time_ns,action,controller_state
xbox,1681425898,12487173,2,1
source,time_s,time_ns,action,controller_state
xbox,1681425898,267025232,2,1
source,time_s,time_ns,action,controller_state
xbox,1681425898,474037170,2,1
source,time_s,time_ns,action,controller_state
xbox,1681425898,674295663,2,1
source,time_s,time_ns,action,controller_state
xbox,1681425898,826612949,2,1
source,time_s,time_ns,action,controller_state
xbox,1681425899,55046081,2,1
source,time_s,time_ns,action,controller_state
xbox,1681425899,159385442,2,1
source,time_s,time_ns,action,controller_state
xbox,1681425899,380549192,0,1
source,time_s,time_ns,action,controller_state
xbox,1681425899,410164117,0,1
source,time_s,time_ns,action,controller_state
xbox,1681425899,455125570,0,1
source,time_s,time_ns,action,controller_state
xbox,1681425899,555182933,0,1
source,time_s,time_ns,action,controller_state
xbox,1681425899,655205011,0,1
source,time_s,time_ns,action,controller_state
xbox,1681425899,755211591,0,1
source,time_s,time_ns,action,controller_state
xbox,1681425899,855168819,0,1
source,time_s,time_ns,action,controller_state
xbox,1681425899,955199718,2,1
source,time_s,time_ns,action,controller_state
xbox,1681425900,476078271,0,1
source,time_s,time_ns,action,controller_state
xbox,1681425900,576220512,0,1
source,time_s,time_ns,action,controller_state
xbox,1681425900,676246166,0,1
source,time_s,time_ns,action,controller_state
xbox,1681425900,776177883,0,1
source,time_s,time_ns,action,controller_state
xbox,1681425900,876228809,0,1
source,time_s,time_ns,action,controller_state
xbox,1681425900,976259946,0,1
source,time_s,time_ns,action,controller_state
xbox,1681425901,76270341,1,1
source,time_s,time_ns,action,controller_state
xbox,1681425901,499585866,0,1
source,time_s,time_ns,action,controller_state
xbox,1681425901,599688291,0,1
source,time_s,time_ns,action,controller_state
xbox,1681425901,699687957,0,1
source,time_s,time_ns,action,controller_state
xbox,1681425901,799736499,0,1
source,time_s,time_ns,action,controller_state
xbox,1681425901,899658441,0,1
source,time_s,time_ns,action,controller_state
xbox,1681425901,999665975,0,1
source,time_s,time_ns,action,controller_state
xbox,1681425902,99864482,0,1
source,msg,time_s,time_ns
xbox,change mode,1681425902,199666261
source,msg,time_s,time_ns
xbox,change mode,1681425902,299759864
source,time_s,time_ns,action,controller_state
xbox,1681425902,399757862,0,1
source,time_s,time_ns,action,controller_state
xbox,1681425902,499726057,0,1
source,time_s,time_ns,action,controller_state
xbox,1681425902,599701404,0,1
source,time_s,time_ns,action,controller_state
xbox,1681425902,699715614,0,1
source,time_s,time_ns,action,controller_state
xbox,1681425902,799671649,0,1
source,time_s,time_ns,action,controller_state
xbox,1681425902,899682521,0,1
source,time_s,time_ns,action,controller_state
xbox,1681425902,999693155,0,1
source,time_s,time_ns,action,controller_state
xbox,1681425903,99701642,0,1
source,time_s,time_ns,action,controller_state
xbox,1681425903,199786424,0,1
source,time_s,time_ns,action,controller_state
xbox,1681425903,299686193,0,1
source,time_s,time_ns,action,controller_state
xbox,1681425903,399705171,0,1
source,time_s,time_ns,action,controller_state
xbox,1681425903,499720096,0,1
source,time_s,time_ns,action,controller_state
xbox,1681425903,599725961,0,1
source,time_s,time_ns,action,controller_state
xbox,1681425903,699741840,0,1
source,time_s,time_ns,action,controller_state
xbox,1681425903,799662113,0,1
source,time_s,time_ns,action,controller_state
xbox,1681425903,899746894,0,1
source,time_s,time_ns,action,controller_state
xbox,1681425903,999708414,0,1
source,time_s,time_ns,action,controller_state
xbox,1681425904,99809885,0,1
source,time_s,time_ns,action,controller_state
xbox,1681425904,199741363,0,1
source,time_s,time_ns,action,controller_state
xbox,1681425904,299695968,0,1
source,time_s,time_ns,action,controller_state
xbox,1681425904,399702310,3,1
source,time_s,time_ns,action,controller_state
xbox,1681425905,229724884,0,1
source,time_s,time_ns,action,controller_state
xbox,1681425905,329982995,0,1
source,time_s,time_ns,action,controller_state
xbox,1681425905,429995775,0,1
source,time_s,time_ns,action,controller_state
xbox,1681425905,529867887,3,1
source,time_s,time_ns,action,controller_state
xbox,1681425906,310782194,0,1
source,time_s,time_ns,action,controller_state
xbox,1681425906,410949945,0,1
source,time_s,time_ns,action,controller_state
xbox,1681425906,510930538,0,1
source,time_s,time_ns,action,controller_state
xbox,1681425906,610894918,3,1
source,time_s,time_ns,action,controller_state
xbox,1681425907,488473415,0,1
source,time_s,time_ns,action,controller_state
xbox,1681425907,588625669,4,1
source,time_s,time_ns,action,controller_state
xbox,1681425908,418622493,0,1
source,time_s,time_ns,action,controller_state
xbox,1681425908,518736839,0,1
source,time_s,time_ns,action,controller_state
xbox,1681425908,618782043,6,1
source,time_s,time_ns,action,controller_state
xbox,1681425908,718811988,6,1
source,time_s,time_ns,action,controller_state
xbox,1681425908,818779706,0,1
source,time_s,time_ns,action,controller_state
xbox,1681425908,918808221,0,1
source,time_s,time_ns,action,controller_state
xbox,1681425909,18734931,0,1
source,time_s,time_ns,action,controller_state
xbox,1681425909,118797779,0,1
source,time_s,time_ns,action,controller_state
xbox,1681425909,218807220,6,1
source,time_s,time_ns,action,controller_state
xbox,1681425909,318809032,6,1
source,time_s,time_ns,action,controller_state
xbox,1681425909,418757915,0,1
source,time_s,time_ns,action,controller_state
xbox,1681425909,518826961,0,1
source,time_s,time_ns,action,controller_state
xbox,1681425909,618785619,0,1
source,time_s,time_ns,action,controller_state
xbox,1681425909,718757390,0,1
source,time_s,time_ns,action,controller_state
xbox,1681425909,818772792,0,1
source,time_s,time_ns,action,controller_state
xbox,1681425909,918752908,0,1
source,time_s,time_ns,action,controller_state
xbox,1681425910,18780708,0,1
source,time_s,time_ns,action,controller_state
xbox,1681425910,118900299,0,1
source,time_s,time_ns,action,controller_state
xbox,1681425910,218709707,0,1
source,time_s,time_ns,action,controller_state
xbox,1681425910,318755626,0,1
source,time_s,time_ns,action,controller_state
xbox,1681425910,418734312,0,1
source,time_s,time_ns,action,controller_state
xbox,1681425910,518745660,0,1
source,time_s,time_ns,action,controller_state
xbox,1681425910,618758678,0,1
source,time_s,time_ns,action,controller_state
xbox,1681425910,718751192,0,1
source,time_s,time_ns,action,controller_state
xbox,1681425910,818723440,0,1
source,time_s,time_ns,action,controller_state
xbox,1681425910,918744325,0,1
source,time_s,time_ns,action,controller_state
xbox,1681425911,18746614,0,1
source,time_s,time_ns,action,controller_state
xbox,1681425911,118752956,0,1
source,time_s,time_ns,action,controller_state
xbox,1681425911,218820810,0,1
source,time_s,time_ns,action,controller_state
xbox,1681425911,318747282,0,1
source,time_s,time_ns,action,controller_state
xbox,1681425911,418746948,0,1
source,time_s,time_ns,action,controller_state
xbox,1681425911,518798351,0,1
source,time_s,time_ns,action,controller_state
xbox,1681425911,618710756,0,1
source,time_s,time_ns,action,controller_state
xbox,1681425911,718776464,0,1
source,time_s,time_ns,action,controller_state
xbox,1681425911,818767070,0,1
source,time_s,time_ns,action,controller_state
xbox,1681425911,918727159,0,1
source,msg,time_s,time_ns
xbox,change mode,1681425912,18776655
source,time_s,time_ns,action,controller_state
xbox,1681425912,118987321,0,0
source,time_s,time_ns,action,controller_state
xbox,1681425912,218728303,0,0
source,time_s,time_ns,action,controller_state
xbox,1681425912,318761825,0,0
source,time_s,time_ns,action,controller_state
xbox,1681425912,418707132,0,0
source,time_s,time_ns,action,controller_state
xbox,1681425912,518800735,0,0
source,time_s,time_ns,action,controller_state
xbox,1681425912,618757724,0,0
source,time_s,time_ns,action,controller_state
xbox,1681425912,718800067,0,0
source,time_s,time_ns,action,controller_state
xbox,1681425912,818740844,0,0
source,time_s,time_ns,action,controller_state
xbox,1681425912,918726205,0,0
source,time_s,time_ns,action,controller_state
xbox,1681425913,18737554,0,0
source,time_s,time_ns,action,controller_state
xbox,1681425913,118798255,0,0
source,time_s,time_ns,action,controller_state
xbox,1681425913,218747854,0,0
source,time_s,time_ns,action,controller_state
xbox,1681425913,318727731,0,0
source,time_s,time_ns,action,controller_state
xbox,1681425913,418703317,0,0
