source,time_s,time_ns,action,controller_state,hand_in_frame
"xbox","1681250765","590580463","0","1",""
"xbox","1681250765","690541028","0","1",""
"xbox","1681250765","790633916","0","1",""
"xbox","1681250765","890587091","0","1",""
"xbox","1681250765","990570783","0","1",""
"xbox","1681250766","90541839","0","1",""
"xbox","1681250766","190578699","0","1",""
"xbox","change mode","1681250766","290706872","",""
"xbox","1681250766","390655755","0","0",""
"xbox","1681250766","490597963","0","0",""
"xbox","1681250766","590586900","0","0",""
"xbox","1681250766","690538167","0","0",""
"xbox","1681250766","790627002","0","0",""
"xbox","1681250766","890567064","0","0",""
"xbox","1681250766","990624427","0","0",""
"xbox","1681250767","90621709","0","0",""
"xbox","1681250767","190613269","0","0",""
"xbox","1681250767","290572404","0","0",""
"xbox","1681250767","390704631","0","0",""
"xbox","1681250767","490585565","0","0",""
"xbox","1681250767","590663909","0","0",""
"xbox","1681250767","690607786","0","0",""
"xbox","1681250767","790630817","0","0",""
"xbox","1681250767","890565395","0","0",""
"xbox","1681250767","990618705","2","0",""
"xbox","1681250769","152390480","2","0",""
"xbox","1681250770","188990831","2","0",""
"xbox","1681250771","218212366","0","0",""
"xbox","1681250771","318373918","0","0",""
"xbox","1681250771","418531656","0","0",""
"xbox","1681250771","518342733","0","0",""
"xbox","1681250771","618383169","0","0",""
"xbox","1681250771","718344211","0","0",""
"xbox","1681250771","818354845","0","0",""
"xbox","1681250771","918359518","0","0",""
"xbox","1681250772","18363237","0","0",""
"xbox","1681250772","118381261","0","0",""
"xbox","1681250772","218328237","0","0",""
"xbox","1681250772","318426609","0","0",""
"xbox","1681250772","418466806","0","0",""
"xbox","1681250772","518356800","0","0",""
"xbox","1681250772","618365764","0","0",""
"xbox","1681250772","718333959","0","0",""
"xbox","1681250772","818317174","0","0",""
"xbox","1681250772","918384552","0","0",""
"xbox","1681250773","18347024","0","0",""
"xbox","1681250773","118346214","0","0",""
"xbox","1681250773","218502044","0","0",""
"xbox","1681250773","318533658","0","0",""
"xbox","1681250773","418417215","0","0",""
"xbox","1681250773","518374919","0","0",""
"xbox","1681250773","618436813","0","0",""
"xbox","1681250773","718301296","0","0",""
"xbox","1681250773","818353414","0","0",""
"xbox","1681250773","918370246","0","0",""
"xbox","1681250774","18509626","0","0",""
"xbox","1681250774","118358612","0","0",""
"xbox","1681250774","218375682","0","0",""
"xbox","1681250774","318375587","0","0",""
"xbox","1681250774","418378591","0","0",""
"xbox","1681250774","518408775","0","0",""
"xbox","1681250774","618369817","0","0",""
"xbox","1681250774","718488931","0","0",""
"xbox","1681250774","818384170","0","0",""
